r,m,c,b,f,dm,dc,db,df
1.217155922694646279e+03,1.484752341357948972e-02,2.997707165394691287e-01,6.542869626364925528e-01,8.115589500059589012e-01,3.715898819914426748e-02,-8.539632052290923453e-03,-1.072346041628496199e-02,-8.596649149873384146e-03
1.217162053023793987e+03,1.507705739411352788e-02,2.997179244335396175e-01,6.542206357192444921e-01,8.115057830108854953e-01,3.772713439934601010e-02,-8.684014180017199380e-03,-1.091604594122157386e-02,-8.749350261297177828e-03
1.217168183352941469e+03,1.531010025213184848e-02,2.996642399618563157e-01,6.541531177558472798e-01,8.114516717850732697e-01,3.830376106450093798e-02,-8.830767463486381003e-03,-1.111204167997837527e-02,-8.904706143003421684e-03
1.217174313682089178e+03,1.554670429357836274e-02,2.996096484908716273e-01,6.540843876854063321e-01,8.113965999366665738e-01,3.888898797955128023e-02,-8.979928683371473860e-03,-1.131150614732750678e-02,-9.062761000909863238e-03
1.217180444011236659e+03,1.578692266120426679e-02,2.995541351298902644e-01,6.540144240373904072e-01,8.113405507644781967e-01,3.948293659896364577e-02,-9.131535191142747115e-03,-1.151449892196722627e-02,-9.223559805423506633e-03
1.217186574340384368e+03,1.603080916835230782e-02,2.994976847818410226e-01,6.539432050116879003e-01,8.112835073186509538e-01,4.008572970771075855e-02,-9.285624794143717067e-03,-1.172108043611702448e-02,-9.387148139522681276e-03
1.217192704669531850e+03,1.627841841470060655e-02,2.994402821073808840e-01,6.538707084205325204e-01,8.112254523570260334e-01,4.069749164518667722e-02,-9.442235833162246003e-03,-1.193131212423159497e-02,-9.553572304588003883e-03
1.217198834998679558e+03,1.652980579770662109e-02,2.993819115209624959e-01,6.537969116810955494e-01,8.111663683398389058e-01,4.131834831712675321e-02,-9.601407187871613402e-03,-1.214525643843284916e-02,-9.722879330606561468e-03
1.217204965327827040e+03,1.678502740885976993e-02,2.993225572226084763e-01,6.537217918657971527e-01,8.111062374677850961e-01,4.194842698661367664e-02,-9.763178205693749320e-03,-1.236297671733121821e-02,-9.895116881462729871e-03
1.217211095656974749e+03,1.704414022854002300e-02,2.992622031372960123e-01,6.536453256037020321e-01,8.110450416080751124e-01,4.258785664462012843e-02,-9.927588830851949084e-03,-1.258453743602577432e-02,-1.007033343269486333e-02
1.217217225986122230e+03,1.730720194921398988e-02,2.992008329693361945e-01,6.535674891672477171e-01,8.109827623598994117e-01,4.323676765763941054e-02,-1.009467948376955269e-02,-1.281000398084545036e-02,-1.024857810983150104e-02
1.217223356315269939e+03,1.757427109811726326e-02,2.991384301640594434e-01,6.534882584094775515e-01,8.109193810074634134e-01,4.389529199792781278e-02,-1.026449114173071456e-02,-1.303944280771165282e-02,-1.042990080036651154e-02
1.217229486644417420e+03,1.784540704906861092e-02,2.990749779037127909e-01,6.534076087561375701e-01,8.108548785143628868e-01,4.456356325367470672e-02,-1.043706534393035526e-02,-1.327292145787995273e-02,-1.061435216405689878e-02
1.217235616973565129e+03,1.812066991217177458e-02,2.990104591414739499e-01,6.533255152601611382e-01,8.107892355646484361e-01,4.524171641223558027e-02,-1.061244411695669645e-02,-1.351050841766207600e-02,-1.080198353224487949e-02
1.217241747302712611e+03,1.840012074018682400e-02,2.989448565368034716e-01,6.532419524951553758e-01,8.107224324832773554e-01,4.592988823991378533e-02,-1.079067010862419518e-02,-1.375227338421154688e-02,-1.099284709564784905e-02
1.217247877631860320e+03,1.868382134074679166e-02,2.988781525136013362e-01,6.531568946492620764e-01,8.106544493066825119e-01,4.662821691738686797e-02,-1.097178646191039955e-02,-1.399828702492535853e-02,-1.118699573275130574e-02
1.217254007961007801e+03,1.897183440614938488e-02,2.988103292193851068e-01,6.530703154574024616e-01,8.105852657322869526e-01,4.733684227496052360e-02,-1.115583689838940337e-02,-1.424862114557643757e-02,-1.138448312791700071e-02
1.217260138290155510e+03,1.926422352548472910e-02,2.987413685210303926e-01,6.529821881928693506e-01,8.105148611125571056e-01,4.805590580045224908e-02,-1.134286572272809497e-02,-1.450334870619786158e-02,-1.158536378165829321e-02
1.217266268619302991e+03,1.956105308369250270e-02,2.986712520360522150e-01,6.528924857178487473e-01,8.104432144929767379e-01,4.878555044493326082e-02,-1.153291775538956530e-02,-1.476254369246123715e-02,-1.178969291861461065e-02
1.217272398948450700e+03,1.986238840560645633e-02,2.985999610870730958e-01,6.528011804071242041e-01,8.103703045553666273e-01,4.952592087412683447e-02,-1.172603842278156262e-02,-1.502628130111914248e-02,-1.199752661777845480e-02
1.217278529277598182e+03,2.016829569197386984e-02,2.985274767214636249e-01,6.527082441791972611e-01,8.102961096414206255e-01,5.027716333971438134e-02,-1.192227371331262484e-02,-1.529463785887087701e-02,-1.220892175390001291e-02
1.217284659606745890e+03,2.047884204438590872e-02,2.984537797031250883e-01,6.526136484814620831e-01,8.102206077419358277e-01,5.103942571236022574e-02,-1.212167019053882015e-02,-1.556769085488944257e-02,-1.242393601946733921e-02
1.217290789935893372e+03,2.079409547519312645e-02,2.983788505089617904e-01,6.525173642830580656e-01,8.101437764917867046e-01,5.181285748684285458e-02,-1.232427499651820614e-02,-1.584551895415096251e-02,-1.264262793302502359e-02
1.217296920265041081e+03,2.111412491804786837e-02,2.983026693251457084e-01,6.524193620673224281e-01,8.100655931646145724e-01,5.259760978773223711e-02,-1.253013585541002187e-02,-1.612820201151764221e-02,-1.286505684799771169e-02
1.217303050594188562e+03,2.143900023973890553e-02,2.982252160429581522e-01,6.523196118234795282e-01,8.099860346669597311e-01,5.339383537668089541e-02,-1.273930107771263122e-02,-1.641582108743925086e-02,-1.309128296261490888e-02
1.217309180923336271e+03,2.176879224845583785e-02,2.981464702557492519e-01,6.522180830401497209e-01,8.099050775337568453e-01,5.420168865285452525e-02,-1.295181956209660694e-02,-1.670845845897871856e-02,-1.332136732653519187e-02
1.217315311252483752e+03,2.210357270320466652e-02,2.980664112555249101e-01,6.521147446981927498e-01,8.098226979233424938e-01,5.502132565485643584e-02,-1.316774079781488603e-02,-1.700619763224900036e-02,-1.355537184844575298e-02
1.217321441581631461e+03,2.244341432383973114e-02,2.979850180293269202e-01,6.520095652631517913e-01,8.097388716121793895e-01,5.585290406311236439e-02,-1.338711486733128696e-02,-1.730912335557676859e-02,-1.379335930414794104e-02
1.217327571910778943e+03,2.278839080173825776e-02,2.979022692553987550e-01,6.519025126772787226e-01,8.096535739892767314e-01,5.669658320268698704e-02,-1.360999244916406142e-02,-1.761732163341651197e-02,-1.403539334514446180e-02
1.217333702239926652e+03,2.313857681181413425e-02,2.978181432989083222e-01,6.517935543507421547e-01,8.095667800500218059e-01,5.755252404758313262e-02,-1.383642482134023709e-02,-1.793087974191924158e-02,-1.428153850834737969e-02
1.217339832569074133e+03,2.349404802074841342e-02,2.977326182088645412e-01,6.516826571548044456e-01,8.094784643914780808e-01,5.842088921800253631e-02,-1.406646386235280502e-02,-1.824988623952026809e-02,-1.453186022229697831e-02
1.217345962898221842e+03,2.385488109641563728e-02,2.976456717146432895e-01,6.515697874142901691e-01,8.093886012071660474e-01,5.930184297900059631e-02,-1.430016205267474645e-02,-1.857443097897221174e-02,-1.478642481437697151e-02
1.217352093227369323e+03,2.422115371793846089e-02,2.975572812223011843e-01,6.514549108996323667e-01,8.092971642815433020e-01,6.019555123947134545e-02,-1.453757247645655164e-02,-1.890460512009370028e-02,-1.504529951850763943e-02
1.217358223556517032e+03,2.459294458639653055e-02,2.974674238106675417e-01,6.513379928184754863e-01,8.092041269841693252e-01,6.110218155142013025e-02,-1.477874882339964314e-02,-1.924050114325334335e-02,-1.530855248333074480e-02
1.217364353885664514e+03,2.497033343691645521e-02,2.973760762269775371e-01,6.512189978064131246e-01,8.091094622632439837e-01,6.202190311054088523e-02,-1.502374539119831313e-02,-1.958221286452840187e-02,-1.557625278152490085e-02
1.217370484214812222e+03,2.535340104676135631e-02,2.972832148837741828e-01,6.510978899198515135e-01,8.090131426407235482e-01,6.295488674962480824e-02,-1.527261708540407145e-02,-1.992983544557478878e-02,-1.584847041544536900e-02
1.217376614543959704e+03,2.574222924465665793e-02,2.971888158554051862e-01,6.509746326281169448e-01,8.089151402068887053e-01,6.390130493322404570e-02,-1.552541941981470247e-02,-2.028346540496299769e-02,-1.612527632377317235e-02
1.217382744873107413e+03,2.613690092075217006e-02,2.970928548743022590e-01,6.508491888051229912e-01,8.088154266145977100e-01,6.486133175248559590e-02,-1.578220851700233920e-02,-2.064320063020572485e-02,-1.640674238862737527e-02
1.217388875202254894e+03,2.653750003724463652e-02,2.969953073270329424e-01,6.507215207205701013e-01,8.087139730732074705e-01,6.583514292009358393e-02,-1.604304110896725977e-02,-2.100914039049045848e-02,-1.669294144315035949e-02
1.217395005531402603e+03,2.694411164041758677e-02,2.968961482498779780e-01,6.505915900302293720e-01,8.086107503418366038e-01,6.682291576628660024e-02,-1.630797453830186428e-02,-2.138138535108802599e-02,-1.698394728022233069e-02
1.217401135860550085e+03,2.735682186845981440e-02,2.967953523257577109e-01,6.504593577685189310e-01,8.085057287243198054e-01,6.782482922763351241e-02,-1.657706675671142757e-02,-2.176003758216480885e-02,-1.727983465731795093e-02
1.217407266189697793e+03,2.777571796055610526e-02,2.966928938807374960e-01,6.503247843402788497e-01,8.083988780635822380e-01,6.884106383688277930e-02,-1.685037632401430174e-02,-2.214520056906588152e-02,-1.758067930237642087e-02
1.217413396518845275e+03,2.820088826661680190e-02,2.965887468803116711e-01,6.501878295120853135e-01,8.082901677356876258e-01,6.987180171278711827e-02,-1.712796240722547214e-02,-2.253697922324997618e-02,-1.788655792011133172e-02
1.217419526847992984e+03,2.863242225766761753e-02,2.964828849254584897e-01,6.500484524030765154e-01,8.081795666435388492e-01,7.091722654981719165e-02,-1.740988477970283402e-02,-2.293547989388102296e-02,-1.819754819876486310e-02
1.217425657177140465e+03,2.907041053768538372e-02,2.963752812482045029e-01,6.499066114748116574e-01,8.080670432098855382e-01,7.197752360866155330e-02,-1.769620382072669210e-02,-2.334081038107305855e-02,-1.851372881797643324e-02
1.217431787506288174e+03,2.951494485098999851e-02,2.962659087086208509e-01,6.497622645235977545e-01,8.079525653721446599e-01,7.305287969948491555e-02,-1.798698051238996690e-02,-2.375307994323687041e-02,-1.883517945261938692e-02
1.217437917835435655e+03,2.996611809093875298e-02,2.961547397913846247e-01,6.496153686719722264e-01,8.078361005766110381e-01,7.414348316602932532e-02,-1.828227643690738535e-02,-2.417239930588328464e-02,-1.916198077764434682e-02
1.217444048164583364e+03,3.042402430925491424e-02,2.960417466021167399e-01,6.494658803597025409e-01,8.077176157723258143e-01,7.524952386945497895e-02,-1.858215377393904882e-02,-2.459888067101851511e-02,-1.949421447332850069e-02
1.217450178493730846e+03,3.088875872600945968e-02,2.959269008634902165e-01,6.493137553342818169e-01,8.075970774045877487e-01,7.637119317180936229e-02,-1.888667529790018576e-02,-2.503263772712730276e-02,-1.983196323092999841e-02
1.217456308822878555e+03,3.136041774106743812e-02,2.958101739108360828e-01,6.491589486404043541e-01,8.074744514077354385e-01,7.750868391992356277e-02,-1.919590437560499824e-02,-2.547378566075707285e-02,-2.017531075942580882e-02
1.217462439152026036e+03,3.183909894086889292e-02,2.956915366892649555e-01,6.490014146120971494e-01,8.073497031998693174e-01,7.866219042215702451e-02,-1.950990496120036735e-02,-2.592244116191448275e-02,-2.052434178805533430e-02
1.217468569481173745e+03,3.232490110653517962e-02,2.955709597503400343e-01,6.488411068639607926e-01,8.072227976769331681e-01,7.983190842570034307e-02,-1.982874159144061219e-02,-2.637872243088049129e-02,-2.087914206985172841e-02
1.217474699810321226e+03,3.281792422259639797e-02,2.954484132485291070e-01,6.486779782819123152e-01,8.070936992064424720e-01,8.101803509333578568e-02,-2.015247938089276963e-02,-2.684274918553480535e-02,-2.123979838553329350e-02
1.217480830139468935e+03,3.331826948635678576e-02,2.953238669374276815e-01,6.485119810134050145e-01,8.069623716208415010e-01,8.222076897951909047e-02,-2.048118401703629549e-02,-2.731464266917491002e-02,-2.160639854774841842e-02
1.217486960468616417e+03,3.382603931873048170e-02,2.951972901654726367e-01,6.483430664565831281e-01,8.068287782101016825e-01,8.344031000644995533e-02,-2.081492175557216745e-02,-2.779452565984790249e-02,-2.197903140635362393e-02
1.217493090797764125e+03,3.434133737019545024e-02,2.950686518732526520e-01,6.481711852522841211e-01,8.066928817163888654e-01,8.467685943319427921e-02,-2.115375941303341070e-02,-2.828252247322683363e-02,-2.235778684935324154e-02
1.217499221126911607e+03,3.486426852808544030e-02,2.949379205903630008e-01,6.479962872751093839e-01,8.065546443280620093e-01,8.593061982501348783e-02,-2.149776435963779431e-02,-2.877875896683775719e-02,-2.274275580479212522e-02
1.217505351456059316e+03,3.539493892448093704e-02,2.948050644320416303e-01,6.478183216239820075e-01,8.064140276733050561e-01,8.720179502182331954e-02,-2.184700451197165230e-02,-2.928336254468775698e-02,-2.313403024294963597e-02
1.217511481785206797e+03,3.593345594471285959e-02,2.946700510955817531e-01,6.476372366121676549e-01,8.062709928133818815e-01,8.849059010561446947e-02,-2.220154832545890092e-02,-2.979646216226551278e-02,-2.353170317882217338e-02
1.217517612114354506e+03,3.647992823732681272e-02,2.945328478562305174e-01,6.474529797561869859e-01,8.061255002350992127e-01,8.979721136733402609e-02,-2.256146478688617063e-02,-3.031818833292370535e-02,-2.393586867556480799e-02
1.217523742443501988e+03,3.703446571895840922e-02,2.943934215647674435e-01,6.472654977677768651e-01,8.059775098454750042e-01,9.112186626715947091e-02,-2.292682340428069121e-02,-3.084867312756994426e-02,-2.434662184347603786e-02
1.217529872772649696e+03,3.759717958054639708e-02,2.942517386446199534e-01,6.470747365448806798e-01,8.058269809657067073e-01,9.246476339455528271e-02,-2.329769419690808779e-02,-3.138805017560541283e-02,-2.476405883988179457e-02
1.217536003101797178e+03,3.816818229411272911e-02,2.941077650887687911e-01,6.468806411621127461e-01,8.056738723247699463e-01,9.382611242708052690e-02,-2.367414768498482536e-02,-3.193645466612628214e-02,-2.518827686924851594e-02
1.217542133430944887e+03,3.874758762011749208e-02,2.939614664564371704e-01,6.466831558606801478e-01,8.055181420526263958e-01,9.520612408774029034e-02,-2.405625487904718834e-02,-3.249402334934236442e-02,-2.561937418350271681e-02
1.217548263760092368e+03,3.933551061624778605e-02,2.938128078692676115e-01,6.464822240371551620e-01,8.053597476726163107e-01,9.660501010117571175e-02,-2.444408726919186300e-02,-3.306089453919731219e-02,-2.605745008321201303e-02
1.217554394089240077e+03,3.993206764092229605e-02,2.936617540092586465e-01,6.462777882355041914e-01,8.051986460961929604e-01,9.802298314374589816e-02,-2.483771681176814503e-02,-3.363720810910413722e-02,-2.650260491421993492e-02
1.217560524418387558e+03,4.053737635812029033e-02,2.935082691162366197e-01,6.460697901381089459e-01,8.050347936169303109e-01,9.946025679289198507e-02,-2.523721591604257200e-02,-3.422310548878560593e-02,-2.695494006510723919e-02
1.217566654747535267e+03,4.115155574273281908e-02,2.933523169851278700e-01,6.458581705562584929e-01,8.048681459041544528e-01,1.009170454748173074e-01,-2.564265743044280565e-02,-3.481872966120502788e-02,-2.741455796479373708e-02
1.217572785076682749e+03,4.177472608643668928e-02,2.931938609630279635e-01,6.456428694200933016e-01,8.046986579961828978e-01,1.023935644102323267e-01,-2.605411462830859587e-02,-3.542422515952039358e-02,-2.788156208024703681e-02
1.217578915405830458e+03,4.240700900495557313e-02,2.930328639457661088e-01,6.454238257673654555e-01,8.045262842927189961e-01,1.038900295582111943e-01,-2.647166119329518244e-02,-3.603973806500337940e-02,-2.835605691492638566e-02
1.217585045734977939e+03,4.304852743985943669e-02,2.928692883763042709e-01,6.452009777356724207e-01,8.043509785497326980e-01,1.054066575546304535e-01,-2.689537120238488094e-02,-3.666541599793776696e-02,-2.883814800263047665e-02
1.217591176064125648e+03,4.369940566165846085e-02,2.927030962426756533e-01,6.449742625536477592e-01,8.041726938735880292e-01,1.069436656493047560e-01,-2.732531910869557060e-02,-3.730140810943369939e-02,-2.932794190207613574e-02
1.217597306393273129e+03,4.435976927335996689e-02,2.925342490757389391e-01,6.447436165316261514e-01,8.039913827147943115e-01,1.085012716409444883e-01,-2.776157972371281688e-02,-3.794786507312076368e-02,-2.982554619151118677e-02
