r,m,c,b,f,dm,dc,db,df
1.764146400075719896e+02,9.990437854863928324e-01,3.140239108545101691e-04,1.104967192663172844e-03,1.834795030023522733e-02,3.025409306057718403e-03,-9.935198416903647575e-04,-3.825007535784193113e-03,-3.758715920049925108e-02
1.764207661720403735e+02,9.990621414199503114e-01,3.079959663194921783e-04,1.081775150082463699e-03,1.811909686644123593e-02,2.967411388727867697e-03,-9.744754287999307131e-04,-3.746724253665910647e-03,-3.712719178410772702e-02
1.764268923365087858e+02,9.990801454519403491e-01,3.020835737291158391e-04,1.059057931762285350e-03,1.789304469466078060e-02,2.910522200668998367e-03,-9.557950075775251478e-04,-3.669989154493340233e-03,-3.667262895055989347e-02
1.764330185009771697e+02,9.990978043149431054e-01,2.962845227930579334e-04,1.036806135766786627e-03,1.766976083883795012e-02,2.854720654223062704e-03,-9.374716583360260440e-04,-3.594773085604457876e-03,-3.622341291891426063e-02
1.764391446654455819e+02,9.991151246084184478e-01,2.905966469034779501e-04,1.015010544307753818e-03,1.744921271941878363e-02,2.799986073596623989e-03,-9.194985963892584376e-04,-3.521047421654736539e-03,-3.577948639406727110e-02
1.764452708299139658e+02,9.991321128016912301e-01,2.850178221563485202e-04,9.936621199131921971e-04,1.723136811978735403e-02,2.746298185883436997e-03,-9.018691691171316699e-04,-3.448784055526002944e-03,-3.534079256763018179e-02
1.764513969943823781e+02,9.991487752537304701e-01,2.795459608614903838e-04,9.727519781921377482e-04,1.701619513384108190e-02,2.693637059945208547e-03,-8.845768359346990479e-04,-3.377955320592917858e-03,-3.490727505028790728e-02
1.764575231588507620e+02,9.991651181867966525e-01,2.741790201914363510e-04,9.522714246601206300e-04,1.680366224458111277e-02,2.641983188249615207e-03,-8.676151951263214252e-04,-3.308534098215108916e-03,-3.447887798284163946e-02
1.764636493233191743e+02,9.991811477172181100e-01,2.689149920823787391e-04,9.322119121914138311e-04,1.659373823998673558e-02,2.591317391673301530e-03,-8.509779526426932946e-04,-3.240493696114468691e-03,-3.405554592540765979e-02
1.764697754877875582e+02,9.991968698402530213e-01,2.637519082026547942e-04,9.125650622513222085e-04,1.638639225963526083e-02,2.541620866553718182e-03,-8.346589375304257468e-04,-3.173807910399176029e-03,-3.363722392437858838e-02
1.764759016522559705e+02,9.992122904328115673e-01,2.586878390604351301e-04,8.933226613484101684e-04,1.618159379113812482e-02,2.492875176462829023e-03,-8.186520992413488709e-04,-3.108451016932228979e-03,-3.322385751240918700e-02
1.764820278167243828e+02,9.992274152714457625e-01,2.537208880997592368e-04,8.744766360829292831e-04,1.597931261978507642e-02,2.445062196475210683e-03,-8.029514893628519889e-04,-3.044397699267375242e-03,-3.281539264038934450e-02
1.764881539811927667e+02,9.992422500083918413e-01,2.488491995645824044e-04,8.560190868103964004e-04,1.577951890375129534e-02,2.398164187721554819e-03,-7.875512860680424594e-04,-2.981623147949317813e-03,-3.241177578747272969e-02
1.764942801456611789e+02,9.992568001995593141e-01,2.440709493128145413e-04,8.379422486837878039e-04,1.558218309337435284e-02,2.352163710602006488e-03,-7.724457656630399904e-04,-2.920102947845949239e-03,-3.201295385005931138e-02
1.765004063101295628e+02,9.992710712907717507e-01,2.393843493333788579e-04,8.202385110512047618e-04,1.538727597572525467e-02,2.307043667641022703e-03,-7.576293166427163937e-04,-2.859813135403285050e-03,-3.161887420795391618e-02
1.765065324745979751e+02,9.992850686202441324e-01,2.347876469330097940e-04,8.029004141761597862e-04,1.519476867106843432e-02,2.262787295956605622e-03,-7.430964372263397164e-04,-2.800730190480923108e-03,-3.122948472359721173e-02
1.765126586390663590e+02,9.992987974349459845e-01,2.302791193666500638e-04,7.859206264016315845e-04,1.500463258457956396e-02,2.219378116464423758e-03,-7.288417187024950157e-04,-2.742830969658767264e-03,-3.084473367416536507e-02
1.765187848035347713e+02,9.993122628688207998e-01,2.258570809865420061e-04,7.692919748947935456e-04,1.481683947820936452e-02,2.176800001769858568e-03,-7.148598676982612045e-04,-2.686092797831215323e-03,-3.046456986000653164e-02
1.765249109680031552e+02,9.993254699682391218e-01,2.215198748886705615e-04,7.530074100119098224e-04,1.463136139335686689e-02,2.135037097083672918e-03,-7.011456802464792861e-04,-2.630493364009704130e-03,-3.008894249418027009e-02
1.765310371324715675e+02,9.993384236794896625e-01,2.172658770186880473e-04,7.370600230040138352e-04,1.444817069342261250e-02,2.094073859240520429e-03,-6.876940545852084025e-04,-2.576010774097737405e-03,-2.971780126749594061e-02
1.765371632969399514e+02,9.993511288510381618e-01,2.130934954311113658e-04,7.214430429896853767e-04,1.426724006031223485e-02,2.053895049810716775e-03,-6.744999889027174797e-04,-2.522623543194030867e-03,-2.935109634711018101e-02
1.765432894614083636e+02,9.993635902484038214e-01,2.090011654067643217e-04,7.061498160758209516e-04,1.408854244821834169e-02,2.014485688822759135e-03,-6.615585661610305169e-04,-2.470310533969464432e-03,-2.898877830918696399e-02
1.765494156258767475e+02,9.993758125343640275e-01,2.049873559507954849e-04,6.911738334117963935e-04,1.391205115219676207e-02,1.975831116568152208e-03,-6.488649743714287833e-04,-2.419051041033042602e-03,-2.863079824526374231e-02
1.765555417903451598e+02,9.993878002920936199e-01,2.010505621976428040e-04,6.765086986247772051e-04,1.373773973420876725e-02,1.937916921564810172e-03,-6.364144829685236494e-04,-2.368824694719756825e-03,-2.827710765300004217e-02
1.765616679548135721e+02,9.993995580137980950e-01,1.971893091426407251e-04,6.621481439671183817e-04,1.356558206369545480e-02,1.900728976071172421e-03,-6.242024544617591573e-04,-2.319611509668792915e-03,-2.792765849983436591e-02
1.765677941192819560e+02,9.994110901027698501e-01,1.934021509674259680e-04,6.480860275262843948e-04,1.339555231414168122e-02,1.864253429790639670e-03,-6.122243423736688835e-04,-2.271391877589938428e-03,-2.758240322105622380e-02
1.765739202837503683e+02,9.994224008869118103e-01,1.896876666011085288e-04,6.343163141524930850e-04,1.322762491889998247e-02,1.828476667726587884e-03,-6.004756774163165630e-04,-2.224146510411841027e-03,-2.724129465338991085e-02
1.765800464482187522e+02,9.994334946007479292e-01,1.860444656255942706e-04,6.208331010361925386e-04,1.306177463654848749e-02,1.793385366428538324e-03,-5.889520859456603193e-04,-2.177856517885822484e-03,-2.690428613890126497e-02
1.765861726126871645e+02,9.994443754064572527e-01,1.824711813714633617e-04,6.076305879762983544e-04,1.289797648025620309e-02,1.758966428399042848e-03,-5.776492684454696954e-04,-2.132503318878787961e-03,-2.657133141749836933e-02
1.765922987771555484e+02,9.994550473835447368e-01,1.789664743088922047e-04,5.947030920943986504e-04,1.273620575642503937e-02,1.725207014408784581e-03,-5.665630101305937005e-04,-2.088068686029895434e-03,-2.624238468899642990e-02
1.765984249416239606e+02,9.994655145307123068e-01,1.755290314335590496e-04,5.820450452667790420e-04,1.257643806132768653e-02,1.692094537746734401e-03,-5.556891790633111065e-04,-2.044534738971465811e-03,-2.591740061075996360e-02
1.766045511060923445e+02,9.994757807781516901e-01,1.721575622319237357e-04,5.696509767180983229e-04,1.241864923894135490e-02,1.659616625851799030e-03,-5.450237135666297777e-04,-2.001883891954270300e-03,-2.559633423251081105e-02
1.766106772705607568e+02,9.994858499711981592e-01,1.688508040471657190e-04,5.575155363220376343e-04,1.226281544316727874e-02,1.627761171486132507e-03,-5.345626390161958971e-04,-1.960098925140599940e-03,-2.527914109746472529e-02
1.766168034350291407e+02,9.994957258894466845e-01,1.656075158041642344e-04,5.456334674795896645e-04,1.210891307045810356e-02,1.596516273028776101e-03,-5.243020482524183732e-04,-1.919162902931129903e-03,-2.496577713703058976e-02
1.766229295994975530e+02,9.995054122373679961e-01,1.624264810904362530e-04,5.339996205167745272e-04,1.195691879657968283e-02,1.565870263872201022e-03,-5.142381112271487802e-04,-1.879059214965837213e-03,-2.465619873111717791e-02
1.766290557639659369e+02,9.995149126460106670e-01,1.593065075972860715e-04,5.226089503241630393e-04,1.180680957333382283e-02,1.535811707174144320e-03,-5.043670732838866945e-04,-1.839771569787326940e-03,-2.435036270542929523e-02
1.766351819284343492e+02,9.995242306841720659e-01,1.562464234529868353e-04,5.114565004845720566e-04,1.165856258836128062e-02,1.506329360938397054e-03,-4.946852437010297587e-04,-1.801283946655818933e-03,-2.404822626774568567e-02
1.766413080929027615e+02,9.995333698435485692e-01,1.532450820979807716e-04,5.005374244831935042e-04,1.151215532431110189e-02,1.477412224561099963e-03,-4.851890109670618594e-04,-1.763580660965964522e-03,-2.374974710604238134e-02
1.766474342573711453e+02,9.995423335561059996e-01,1.503013565824953119e-04,4.898469609873458506e-04,1.136756549465699380e-02,1.449049484498982814e-03,-4.758748249536697656e-04,-1.726646289149222444e-03,-2.345488328575246265e-02
1.766535604218395576e+02,9.995511251855540014e-01,1.474141423655028857e-04,4.793804460363405742e-04,1.122477107863535661e-02,1.421230541004595178e-03,-4.667392056899438962e-04,-1.690465706274208758e-03,-2.316359330818672929e-02
1.766596865863079415e+02,9.995597480288958003e-01,1.445823568062852343e-04,4.691333108744103570e-04,1.108375031806155091e-02,1.393945003338807045e-03,-4.577787417931323925e-04,-1.655024080137702195e-03,-2.287583610755743180e-02
1.766658127507763538e+02,9.995682053265778633e-01,1.418049358324445096e-04,4.591010674889896108e-04,1.094448167905456674e-02,1.367182657999551102e-03,-4.489900800434823360e-04,-1.620306826990799802e-03,-2.259157098892259144e-02
1.766719389152447377e+02,9.995765002490000217e-01,1.390808383687453333e-04,4.492793279036639306e-04,1.080694390825138844e-02,1.340933511049986282e-03,-4.403699392764180080e-04,-1.586299671495578108e-03,-2.231075772311339259e-02
1.766780650797131500e+02,9.995846359122981806e-01,1.364090411558066692e-04,4.396637816645997143e-04,1.067111597172891793e-02,1.315187738690736614e-03,-4.319150941629024110e-04,-1.552988577759712840e-03,-2.203335644684092584e-02
1.766841912441815339e+02,9.995926153705999573e-01,1.337885412926222161e-04,4.302502069235074854e-04,1.053697708817824367e-02,1.289935711569568976e-03,-4.236223831882809823e-04,-1.520359783780057990e-03,-2.175932771913688391e-02
1.766903174086499462e+02,9.996004416174346652e-01,1.312183557741066300e-04,4.210344684504430221e-04,1.040450672582101180e-02,1.265167990416367176e-03,-4.154887072211811304e-04,-1.488399795944636865e-03,-2.148863251816878275e-02
1.766964435731183301e+02,9.996081175949534936e-01,1.286975184637522004e-04,4.120125044675585044e-04,1.027368456600284523e-02,1.240875297143401255e-03,-4.075110200295931594e-04,-1.457095348401676264e-03,-2.122123218100483572e-02
1.767025697375867423e+02,9.996156461816773087e-01,1.262250841165669208e-04,4.031803441857744440e-04,1.014449055655252362e-02,1.217048553329717420e-03,-3.996863409125508558e-04,-1.426433457952549968e-03,-2.095708849521376455e-02
1.767086959020551262e+02,9.996230302068347395e-01,1.238001236718006925e-04,3.945340873164598764e-04,1.001690485371856294e-02,1.193678835265691131e-03,-3.920117399465924404e-04,-1.396401360792732301e-03,-2.069616360204029268e-02
1.767148220665235385e+02,9.996302724433279163e-01,1.214217265622998687e-04,3.860699141410810350e-04,9.890907853641873332e-03,1.170757396052941662e-03,-3.844843452398739479e-04,-1.366986544030405083e-03,-2.043842005080042865e-02
1.767209482309919508e+02,9.996373756090141116e-01,1.190890002939729058e-04,3.777840836909645726e-04,9.766480189377250987e-03,1.148275661626327977e-03,-3.771013416276944156e-04,-1.338176740581359207e-03,-2.018382079554396566e-02
1.767270743954603347e+02,9.996443423750829282e-01,1.168010676955551843e-04,3.696729217693753809e-04,9.643602696298207710e-03,1.126225204472201986e-03,-3.698599620469093644e-04,-1.309959891923828928e-03,-1.993232913675649018e-02
1.767332005599287470e+02,9.996511753549274237e-01,1.145570705725098800e-04,3.617328368810188827e-04,9.522256462704312141e-03,1.104597778611751376e-03,-3.627574990192751849e-04,-1.282324198303929751e-03,-1.968390880954464309e-02
1.767393267243971309e+02,9.996578771171679145e-01,1.123561654308879483e-04,3.539603016003176972e-04,9.402422774675527409e-03,1.083385278722056580e-03,-3.557912912345713940e-04,-1.255258060775740108e-03,-1.943852389004538037e-02
1.767454528888655432e+02,9.996644501792653070e-01,1.101975255747187715e-04,3.463518617143701117e-04,9.284083145907080087e-03,1.062579760223626799e-03,-3.489587301446083639e-04,-1.228750110014490814e-03,-1.919613884773533827e-02
1.767515790533339270e+02,9.996708970086847224e-01,1.080803407236720500e-04,3.389041345573914400e-04,9.167219314839311628e-03,1.042173435656642460e-03,-3.422572587746942722e-04,-1.202789201585315612e-03,-1.895671854198820866e-02
1.767577052178023393e+02,9.996772200305055200e-01,1.060038145148303740e-04,3.316137981216348333e-04,9.051813211813877769e-03,1.022158650784988623e-03,-3.356843638804158638e-04,-1.177364381838869522e-03,-1.872022816579924087e-02
1.767638313822707232e+02,9.996834216173133836e-01,1.039671678211264642e-04,3.244776055176229034e-04,8.937847007034323277e-03,1.002527916391749178e-03,-3.292375863852135169e-04,-1.152464933784785135e-03,-1.848663333050608662e-02
1.767699575467391355e+02,9.996895041010320782e-01,1.019696348672363364e-04,3.174923680425655557e-04,8.825303058237142159e-03,9.832738711144546617e-04,-3.229145091816020929e-04,-1.128080324043421274e-03,-1.825589997554824886e-02
1.767760837112075194e+02,9.996954697671204260e-01,1.000104651343127523e-04,3.106549634766698630e-04,8.714163938953526506e-03,9.643892997006869687e-04,-3.167127631241531426e-04,-1.104200229160800422e-03,-1.802799441867105126e-02
1.767822098756759317e+02,9.997013208556327912e-01,9.808892301243773515e-05,3.039623345606305162e-04,8.604412435749626137e-03,9.458671297081721295e-04,-3.106300259470281622e-04,-1.080814531231630553e-03,-1.780288335241894324e-02
1.767883360401443156e+02,9.997070595681287752e-01,9.620428553152552287e-05,2.974114791031687885e-04,8.496031517071640088e-03,9.277004097821477200e-04,-3.046640151335653084e-04,-1.057913286703058599e-03,-1.758053378993964383e-02
1.767944622046127279e+02,9.997126880584961128e-01,9.435584537486895764e-05,2.909994630993465326e-04,8.389004378665906175e-03,9.098823385491310988e-04,-2.988124974018318788e-04,-1.035486768251095077e-03,-1.736091314622332030e-02
1.768005883690811118e+02,9.997182084436947447e-01,9.254290735143943527e-05,2.847234053542424320e-04,8.283314393962720040e-03,8.924062308349961850e-04,-2.930732776154321389e-04,-1.013525416276794431e-03,-1.714398915128649906e-02
1.768067145335495240e+02,9.997236227984885870e-01,9.076479012553903916e-05,2.785804850064503720e-04,8.178945140829870300e-03,8.752655342532119449e-04,-2.874442042294365115e-04,-9.920198629177999494e-04,-1.692972989826904348e-02
1.768128406980179363e+02,9.997289331564078729e-01,8.902082590092981116e-05,2.725679401376537424e-04,8.075880398924272646e-03,8.584538262010382639e-04,-2.819231683048691777e-04,-9.709609280058426224e-04,-1.671810383989828092e-02
1.768189668624863202e+02,9.997341415160263534e-01,8.731035836002736493e-05,2.666830587914426694e-04,7.974104120162032322e-03,8.419647941157977012e-04,-2.765080970274678366e-04,-9.503395905586139699e-04,-1.650907973640633117e-02
1.768250930269547325e+02,9.997392498326264088e-01,8.563274540038464148e-05,2.609231908671378317e-04,7.873600471704482462e-03,8.257922617282335929e-04,-2.711969623268302258e-04,-9.301470269736989739e-04,-1.630262673329749626e-02
1.768312191914231164e+02,9.997442600279567992e-01,8.398735593095186082e-05,2.552857341647866421e-04,7.774353788949073078e-03,8.099301583603724965e-04,-2.659877707975820383e-04,-9.103745667224314971e-04,-1.609871427799495353e-02
1.768373453558915287e+02,9.997491739854492687e-01,8.237357144264289860e-05,2.497681412038748033e-04,7.676348600839421124e-03,7.943725339969034483e-04,-2.608785686475325770e-04,-8.910137142407865930e-04,-1.589731216584435239e-02
1.768434715203599126e+02,9.997539935510935116e-01,8.079078572129463117e-05,2.443679179546612854e-04,7.579569627328224500e-03,7.791135565515770744e-04,-2.558674408007142434e-04,-8.720561452015843313e-04,-1.569839053657798300e-02
1.768495976848283249e+02,9.997587205391352816e-01,7.923840297617719668e-05,2.390826156894516506e-04,7.484001751407795035e-03,7.641474939249373686e-04,-2.509525050071619891e-04,-8.534936804871669225e-04,-1.550191982435890868e-02
1.768557238492967087e+02,9.997633567245116648e-01,7.771584032473566914e-05,2.339098417600413084e-04,7.389630059767711943e-03,7.494687378556231594e-04,-2.461319196737875564e-04,-8.353183209953649871e-04,-1.530787083210896106e-02
