r,m,c,b,f,T,V
1218.300459,0.935760463154,0.0209868156127,0.0761687221939,0.237140486612,0.0950902549988,0.094990229049
1218.302473,0.936130217402,0.0208665517208,0.0757766940634,0.236410428795,0.0945709943664,0.0944716073142
1218.304488,0.936498043922,0.0207469090724,0.0753863116983,0.23568178142,0.0940538121065,0.0939550617681
1218.306502,0.936863950625,0.0206278851787,0.0749975711618,0.234954546935,0.0935387113366,0.0934405906432
1218.308516,0.937227945412,0.0205094775535,0.0746104685015,0.234228727756,0.0930256863117,0.0929281921041
1218.31053,0.937590036175,0.0203916837129,0.0742249997504,0.233504326264,0.0925147317612,0.0924178642483
1218.312545,0.937950230795,0.0202745011756,0.0738411609259,0.232781344805,0.0920058517093,0.0919096051067
1218.314559,0.938308537141,0.0201579274632,0.0734589480309,0.232059785692,0.0914990437058,0.0914034126446
1218.316573,0.938664963073,0.0200419600997,0.0730783570536,0.231339651201,0.0909943017322,0.0908992847625
1218.318587,0.93901951644,0.0199265966122,0.0726993839684,0.230620943576,0.0904916233179,0.0903972192977
1218.320602,0.939372205079,0.0198118345304,0.0723220247355,0.229903665026,0.0899910120461,0.0898972140238
1218.322616,0.939723036814,0.0196976713873,0.0719462753011,0.229187817725,0.0894924622965,0.0893992666524
1218.32463,0.94007201946,0.0195841047189,0.0715721315984,0.228473403815,0.0889959680724,0.0889033748339
1218.326644,0.940419160817,0.019471132064,0.0711995895472,0.227760425401,0.0885015316057,0.0884095361585
1218.328659,0.940764468676,0.0193587509651,0.0708286450543,0.227048884557,0.0880091515395,0.0879177481561
1218.330673,0.941107950812,0.0192469589678,0.0704592940136,0.226338783321,0.0875188215829,0.087428008298
1218.332687,0.941449614991,0.019135753621,0.070091532307,0.225630123698,0.0870305376385,0.0869403139975
1218.334701,0.941789468963,0.0190251324771,0.0697253558039,0.224922907659,0.0865443031673,0.0864546626106
1218.336716,0.942127520466,0.0189150930921,0.0693607603614,0.224217137141,0.0860601129433,0.0859710514364
